labor_category_code,labor_category_description,zipcode,city,state,labor_item,labor_item_description,unit_permit_fee,omni_item_id,provider,vbu_number,created_by,created_timestamp,updated_by,updated_timestamp,old_price,county,municipality,est_permit_obtain_days
398,APPL - PREMIUM,11423,QUEENS,NY,806280,Permit Fee - Dishwasher,100,5002389441,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,3
398,APPL - PREMIUM,11423,QUEENS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,7
6,APPL - DISHWASHERS,11426,QUEENS,NY,161646,Permit and Processing Fee - Dish,100,5014818737,All Day,108179,,,,2025-04-15T00:00,275,QUEENS,DUMMY_VALUE,3
4,APPL - NATURAL GAS,11426,QUEENS,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
62,APPL - LP GAS,11426,QUEENS,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
398,APPL - PREMIUM,11426,QUEENS,NY,806280,Permit Fee - Dishwasher,100,5002389441,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,3
398,APPL - PREMIUM,11426,QUEENS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,7
6,APPL - DISHWASHERS,11427,QUEENS,NY,161646,Permit and Processing Fee - Dish,100,5014818737,All Day,108179,,,,2025-04-15T00:00,275,QUEENS,DUMMY_VALUE,3
4,APPL - NATURAL GAS,11427,QUEENS,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
62,APPL - LP GAS,11427,QUEENS,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
398,APPL - PREMIUM,11427,QUEENS,NY,806280,Permit Fee - Dishwasher,100,5002389441,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,3
398,APPL - PREMIUM,11427,QUEENS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,7
6,APPL - DISHWASHERS,11428,QUEENS,NY,161646,Permit and Processing Fee - Dish,100,5014818737,All Day,108179,,,,2025-04-15T00:00,275,QUEENS,DUMMY_VALUE,3
4,APPL - NATURAL GAS,11428,QUEENS,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
62,APPL - LP GAS,11428,QUEENS,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
398,APPL - PREMIUM,11428,QUEENS,NY,806280,Permit Fee - Dishwasher,100,5002389441,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,3
398,APPL - PREMIUM,11428,QUEENS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,7
6,APPL - DISHWASHERS,11429,QUEENS,NY,161646,Permit and Processing Fee - Dish,100,5014818737,All Day,108179,,,,2025-04-15T00:00,275,QUEENS,DUMMY_VALUE,3
4,APPL - NATURAL GAS,11429,QUEENS,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
62,APPL - LP GAS,11429,QUEENS,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
398,APPL - PREMIUM,11429,QUEENS,NY,806280,Permit Fee - Dishwasher,100,5002389441,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,3
398,APPL - PREMIUM,11429,QUEENS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,7
6,APPL - DISHWASHERS,11432,QUEENS,NY,161646,Permit and Processing Fee - Dish,100,5014818737,All Day,108179,,,,2025-04-15T00:00,275,QUEENS,DUMMY_VALUE,3
4,APPL - NATURAL GAS,11432,QUEENS,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
62,APPL - LP GAS,11432,QUEENS,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
398,APPL - PREMIUM,11432,QUEENS,NY,806280,Permit Fee - Dishwasher,100,5002389441,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,3
398,APPL - PREMIUM,11432,QUEENS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,7
6,APPL - DISHWASHERS,11433,QUEENS,NY,161646,Permit and Processing Fee - Dish,100,5014818737,All Day,108179,,,,2025-04-15T00:00,275,QUEENS,DUMMY_VALUE,3
4,APPL - NATURAL GAS,11433,QUEENS,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
62,APPL - LP GAS,11433,QUEENS,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
398,APPL - PREMIUM,11433,QUEENS,NY,806280,Permit Fee - Dishwasher,100,5002389441,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,3
398,APPL - PREMIUM,11433,QUEENS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,7
6,APPL - DISHWASHERS,11434,QUEENS,NY,161646,Permit and Processing Fee - Dish,100,5014818737,All Day,108179,,,,2025-04-15T00:00,275,QUEENS,DUMMY_VALUE,3
4,APPL - NATURAL GAS,11434,QUEENS,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
62,APPL - LP GAS,11434,QUEENS,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
398,APPL - PREMIUM,11434,QUEENS,NY,806280,Permit Fee - Dishwasher,100,5002389441,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,3
398,APPL - PREMIUM,11434,QUEENS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,7
6,APPL - DISHWASHERS,11435,QUEENS,NY,161646,Permit and Processing Fee - Dish,100,5014818737,All Day,108179,,,,2025-04-15T00:00,275,QUEENS,DUMMY_VALUE,3
4,APPL - NATURAL GAS,11435,QUEENS,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
62,APPL - LP GAS,11435,QUEENS,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
398,APPL - PREMIUM,11435,QUEENS,NY,806280,Permit Fee - Dishwasher,100,5002389441,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,3
398,APPL - PREMIUM,11435,QUEENS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,7
6,APPL - DISHWASHERS,11436,QUEENS,NY,161646,Permit and Processing Fee - Dish,100,5014818737,All Day,108179,,,,2025-04-15T00:00,275,QUEENS,DUMMY_VALUE,3
4,APPL - NATURAL GAS,11436,QUEENS,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
62,APPL - LP GAS,11436,QUEENS,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
398,APPL - PREMIUM,11436,QUEENS,NY,806280,Permit Fee - Dishwasher,100,5002389441,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,3
398,APPL - PREMIUM,11436,QUEENS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11501,MINEOLA,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11501,MINEOLA,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11501,MINEOLA,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11507,ALBERTSON,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11507,ALBERTSON,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11507,ALBERTSON,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11509,ATLANTIC BEACH,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11509,ATLANTIC BEACH,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11509,ATLANTIC BEACH,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11510,BALDWIN,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11510,NORTH BALDWIN,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11510,OCEANSIDE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11510,BALDWIN,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11510,NORTH BALDWIN,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11510,OCEANSIDE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11510,BALDWIN,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11510,NORTH BALDWIN,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11510,OCEANSIDE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11514,CARLE PLACE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11514,CARLE PLACE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11514,CARLE PLACE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11516,CEDARHURST,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11516,CEDARHURST,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11516,CEDARHURST,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11518,EAST ROCKAWAY,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11518,EAST ROCKAWAY,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11518,EAST ROCKAWAY,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11520,FREEPORT,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11520,FREEPORT,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11520,FREEPORT,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11530,GARDEN CITY,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11530,GARDEN CITY,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11530,GARDEN CITY,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11531,GARDEN CITY,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11531,GARDEN CITY,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11531,GARDEN CITY,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11535,GARDEN CITY,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11535,GARDEN CITY,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11535,GARDEN CITY,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11536,GARDEN CITY,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11536,GARDEN CITY,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11536,GARDEN CITY,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11545,BROOKVILLE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11545,GLEN HEAD,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11545,ROSLYN,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11545,BROOKVILLE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11545,GLEN HEAD,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11545,ROSLYN,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11545,BROOKVILLE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11545,GLEN HEAD,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11545,ROSLYN,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11547,GLENWOOD LANDING,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11547,GLENWOOD LANDING,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11547,GLENWOOD LANDING,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11548,GREENVALE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11548,GREENVALE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11548,GREENVALE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11550,HEMPSTEAD,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11550,SOUTH HEMPSTEAD,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11550,HEMPSTEAD,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11550,SOUTH HEMPSTEAD,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11550,HEMPSTEAD,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11550,SOUTH HEMPSTEAD,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11552,HEMPSTEAD,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11552,WEST HEMPSTEAD,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11552,HEMPSTEAD,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11552,WEST HEMPSTEAD,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11552,HEMPSTEAD,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11552,WEST HEMPSTEAD,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11553,HEMPSTEAD,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11553,UNIONDALE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11553,HEMPSTEAD,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11553,UNIONDALE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11553,HEMPSTEAD,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11553,UNIONDALE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11554,EAST MEADOW,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11554,EAST MEADOW,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11554,EAST MEADOW,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11555,UNIONDALE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11555,UNIONDALE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11555,UNIONDALE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11556,UNIONDALE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11556,UNIONDALE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11556,UNIONDALE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11557,HEWLETT,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11557,HEWLETT,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11557,HEWLETT,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11558,ISLAND PARK,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11558,ISLAND PARK,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11558,ISLAND PARK,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11559,LAWRENCE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11559,LAWRENCE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11559,LAWRENCE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11560,LOCUST VALLEY,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11560,LOCUST VALLEY,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11560,LOCUST VALLEY,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11563,LYNBROOK,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11563,NORTH LYNBROOK,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11563,LYNBROOK,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11563,NORTH LYNBROOK,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11563,LYNBROOK,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11563,NORTH LYNBROOK,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
